날짜,시간,종가
2022/02/15,14:30:00,360.6
2022/02/15,14:25:00,359.9
2022/02/15,14:20:00,359.2
2022/02/15,14:15:00,359.35
2022/02/15,14:10:00,359.45
2022/02/15,14:05:00,359.4
2022/02/15,14:00:00,360.6
2022/02/15,13:55:00,361.15
2022/02/15,13:50:00,361.1
2022/02/15,13:45:00,360.7
2022/02/15,13:40:00,360.75
2022/02/15,13:35:00,361.2
2022/02/15,13:30:00,360.9
2022/02/15,13:25:00,361.4
2022/02/15,13:15:00,362.05
2022/02/15,13:10:00,362.1
2022/02/15,13:05:00,362.4
2022/02/15,13:00:00,362.5
2022/02/15,12:55:00,362.7
2022/02/15,12:45:00,362.7
2022/02/15,12:40:00,362.55
2022/02/15,12:35:00,362.45
2022/02/15,12:30:00,362.55
2022/02/15,12:20:00,362.75
2022/02/15,12:10:00,362.75
2022/02/15,12:00:00,363.05
2022/02/15,11:55:00,363.3
2022/02/15,11:50:00,363.4
2022/02/15,11:45:00,363.7
2022/02/15,11:40:00,363.25
2022/02/15,11:35:00,363.5
2022/02/15,11:30:00,363.45
2022/02/15,11:25:00,363.4
2022/02/15,11:20:00,363.1
2022/02/15,11:15:00,363.45
2022/02/15,11:10:00,363.55
2022/02/15,11:05:00,363.75
2022/02/15,11:00:00,363.35
2022/02/15,10:55:00,363.45
2022/02/15,10:50:00,363.5
2022/02/15,10:45:00,363.55
2022/02/15,10:40:00,363.6
2022/02/15,10:35:00,363.75
2022/02/15,10:30:00,363.65
2022/02/15,10:25:00,364.05
2022/02/15,10:20:00,363.95
2022/02/15,10:15:00,363.6
2022/02/15,10:10:00,363.4
2022/02/15,10:05:00,363.35
2022/02/15,10:00:00,363.45
2022/02/15,09:55:00,363.45
2022/02/15,09:50:00,363
2022/02/15,09:45:00,362.85
2022/02/15,09:40:00,362.25
2022/02/15,09:35:00,362.1
2022/02/15,09:30:00,362.05
2022/02/15,09:25:00,361.8
2022/02/15,09:20:00,362.5
2022/02/15,09:15:00,362.85
2022/02/15,09:10:00,363.15
2022/02/15,09:05:00,362.8
2022/02/15,09:00:00,363.55
2022/02/14,15:45:00,363.8
2022/02/14,15:30:00,363.65
2022/02/14,15:25:00,363.25
2022/02/14,15:20:00,362.75
2022/02/14,15:15:00,363
2022/02/14,15:10:00,363.1
2022/02/14,15:05:00,362.75
2022/02/14,15:00:00,363.2
2022/02/14,14:55:00,362.7
2022/02/14,14:45:00,362.7
2022/02/14,14:35:00,362.7
2022/02/14,14:30:00,363.05
2022/02/14,14:25:00,363.6
2022/02/14,14:20:00,363.6
2022/02/14,14:15:00,363.5
2022/02/14,14:10:00,363.4
2022/02/14,14:05:00,363.2
2022/02/14,14:00:00,363.45
2022/02/14,13:55:00,363.25
2022/02/14,13:45:00,363.25
2022/02/14,13:35:00,362.7
2022/02/14,13:30:00,363.15
2022/02/14,13:25:00,362.8
2022/02/14,13:20:00,362.45
2022/02/14,13:15:00,362.6
2022/02/14,13:10:00,362.5
2022/02/14,13:05:00,362.75
2022/02/14,13:00:00,363.1
2022/02/14,12:55:00,362.95
2022/02/14,12:50:00,362.7
2022/02/14,12:45:00,362.7
2022/02/14,12:40:00,362.85
2022/02/14,12:35:00,363.4
2022/02/14,12:30:00,363.1
2022/02/14,12:25:00,362.8
2022/02/14,12:20:00,363.15
2022/02/14,12:15:00,363.25
2022/02/14,12:10:00,362.5
2022/02/14,12:05:00,362.05
2022/02/14,12:00:00,362.6
2022/02/14,11:55:00,362.2
2022/02/14,11:50:00,362
2022/02/14,11:45:00,362.05
2022/02/14,11:40:00,361.45
2022/02/14,11:35:00,361.2
2022/02/14,11:30:00,361.2
2022/02/14,11:25:00,360.55
2022/02/14,11:20:00,360.95
2022/02/14,11:15:00,361.15
2022/02/14,11:10:00,361.1
2022/02/14,11:05:00,360.75
2022/02/14,11:00:00,360.65
2022/02/14,10:55:00,361.05
2022/02/14,10:50:00,360.85
2022/02/14,10:45:00,360.8
2022/02/14,10:40:00,361
2022/02/14,10:35:00,361.4
2022/02/14,10:30:00,362.45
2022/02/14,10:20:00,363.1
2022/02/14,10:15:00,363
2022/02/14,10:10:00,363.2
2022/02/14,10:05:00,363.15
2022/02/14,10:00:00,363.2
2022/02/14,09:55:00,363.75
2022/02/14,09:50:00,363.4
2022/02/14,09:45:00,363.3
2022/02/14,09:40:00,362.8
2022/02/14,09:35:00,362.05
2022/02/14,09:30:00,361.85
2022/02/14,09:25:00,363.1
2022/02/14,09:20:00,363.45
2022/02/14,09:15:00,363.65
2022/02/14,09:10:00,364.4
2022/02/14,09:05:00,365.85
2022/02/14,09:00:00,365.6
2022/02/11,15:45:00,368.25
2022/02/11,15:30:00,368.35
2022/02/11,15:25:00,368.3
2022/02/11,15:20:00,368.05
2022/02/11,15:15:00,368.15
2022/02/11,15:10:00,368.4
2022/02/11,15:05:00,368.35
2022/02/11,15:00:00,368.3
2022/02/11,14:55:00,368.6
2022/02/11,14:50:00,368.35
2022/02/11,14:45:00,368.5
2022/02/11,14:40:00,368.7
2022/02/11,14:35:00,368.15
2022/02/11,14:30:00,367.85
2022/02/11,14:25:00,368.8
2022/02/11,14:20:00,368.4
2022/02/11,14:15:00,368.55
2022/02/11,14:10:00,369.05
2022/02/11,14:05:00,368.8
2022/02/11,14:00:00,368.9
2022/02/11,13:55:00,369.3
2022/02/11,13:50:00,369.05
2022/02/11,13:45:00,369
2022/02/11,13:40:00,369
2022/02/11,13:35:00,369.45
2022/02/11,13:30:00,369.25
2022/02/11,13:20:00,369.4
2022/02/11,13:15:00,369.45
2022/02/11,13:10:00,369.7
2022/02/11,13:05:00,370.3
2022/02/11,13:00:00,370.45
2022/02/11,12:55:00,370.1
2022/02/11,12:45:00,370.05
2022/02/11,12:35:00,370.4
2022/02/11,12:30:00,370.45
2022/02/11,12:25:00,370.65
2022/02/11,12:20:00,370.5
2022/02/11,12:15:00,370.5
2022/02/11,12:10:00,370.7
2022/02/11,12:05:00,370.35
2022/02/11,12:00:00,370.55
2022/02/11,11:55:00,370.8
2022/02/11,11:50:00,370.6
2022/02/11,11:45:00,370.3
2022/02/11,11:40:00,370.05
2022/02/11,11:35:00,369.45
2022/02/11,11:25:00,369.25
2022/02/11,11:20:00,368.95
2022/02/11,11:15:00,369.1
2022/02/11,11:10:00,369
2022/02/11,11:05:00,369.05
2022/02/11,11:00:00,369.15
2022/02/11,10:55:00,369.2
2022/02/11,10:50:00,370.1
2022/02/11,10:45:00,369.4
2022/02/11,10:40:00,369.8
2022/02/11,10:35:00,369.55
2022/02/11,10:30:00,369.25
2022/02/11,10:25:00,368.65
2022/02/11,10:20:00,368.9
2022/02/11,10:15:00,368.9
2022/02/11,10:10:00,368.45
2022/02/11,10:05:00,367.95
2022/02/11,10:00:00,368.3
2022/02/11,09:55:00,367.55
2022/02/11,09:50:00,366.9
2022/02/11,09:45:00,367.8
2022/02/11,09:40:00,367.55
2022/02/11,09:35:00,366.7
2022/02/11,09:30:00,367.05
2022/02/11,09:25:00,367.15
2022/02/11,09:20:00,366.55
2022/02/11,09:15:00,366.8
2022/02/11,09:10:00,367.6
2022/02/11,09:05:00,368.25
2022/02/11,09:00:00,367.2
2022/02/10,15:45:00,371.75
2022/02/10,15:30:00,371.9
2022/02/10,15:25:00,371.9
2022/02/10,15:20:00,372
2022/02/10,15:15:00,372.05
2022/02/10,15:10:00,372.45
2022/02/10,15:05:00,372.05
2022/02/10,15:00:00,372.35
2022/02/10,14:55:00,372.25
2022/02/10,14:50:00,371.7
2022/02/10,14:45:00,371.5
2022/02/10,14:40:00,371.75
2022/02/10,14:30:00,371.65
2022/02/10,14:25:00,372
2022/02/10,14:15:00,371.85
2022/02/10,14:10:00,371.95
2022/02/10,14:05:00,372.05
2022/02/10,14:00:00,371.75
2022/02/10,13:55:00,371.45
2022/02/10,13:50:00,371.75
2022/02/10,13:45:00,371.75
2022/02/10,13:40:00,372.1
2022/02/10,13:35:00,372.2
2022/02/10,13:30:00,372.25
2022/02/10,13:25:00,371.6
2022/02/10,13:20:00,371.45
2022/02/10,13:15:00,371.3
2022/02/10,13:10:00,371.45
2022/02/10,13:05:00,371.1
2022/02/10,13:00:00,370.85
2022/02/10,12:55:00,370.9
2022/02/10,12:50:00,370.7
2022/02/10,12:45:00,370.4
2022/02/10,12:35:00,370.5
2022/02/10,12:30:00,370.05
2022/02/10,12:25:00,370.1
2022/02/10,12:15:00,370.3
2022/02/10,12:10:00,369.85
2022/02/10,12:05:00,370.1
2022/02/10,12:00:00,370.15
2022/02/10,11:55:00,370.25
2022/02/10,11:50:00,370.25
2022/02/10,11:45:00,370.5
2022/02/10,11:35:00,370.05
2022/02/10,11:30:00,370
2022/02/10,11:25:00,369.7
2022/02/10,11:20:00,369.45
2022/02/10,11:15:00,369.2
2022/02/10,11:10:00,369.85
2022/02/10,11:05:00,370.35
2022/02/10,11:00:00,370.05
2022/02/10,10:55:00,369.95
2022/02/10,10:50:00,370.4
2022/02/10,10:45:00,370.65
2022/02/10,10:40:00,370.1
2022/02/10,10:30:00,369.7
2022/02/10,10:25:00,370.2
2022/02/10,10:20:00,370.9
2022/02/10,10:15:00,370.8
2022/02/10,10:05:00,370.6
2022/02/10,10:00:00,370.6
2022/02/10,09:55:00,371.1
2022/02/10,09:50:00,370.9
2022/02/10,09:45:00,371
2022/02/10,09:40:00,371.4
2022/02/10,09:35:00,371.4
2022/02/10,09:30:00,371.95
2022/02/10,09:25:00,372.05
2022/02/10,09:20:00,372.5
2022/02/10,09:15:00,371.6
2022/02/10,09:10:00,371.35
2022/02/10,09:05:00,371.4
2022/02/10,09:00:00,371.55
2022/02/09,15:45:00,369.05
2022/02/09,15:30:00,369.1
2022/02/09,15:25:00,368.65
2022/02/09,15:20:00,368.7
2022/02/09,15:10:00,368.25
2022/02/09,15:05:00,368.3
2022/02/09,15:00:00,368.3
2022/02/09,14:45:00,368.3
2022/02/09,14:35:00,368.2
2022/02/09,14:30:00,368.05
2022/02/09,14:25:00,368.1
2022/02/09,14:20:00,368.25
2022/02/09,14:15:00,368.35
2022/02/09,14:10:00,368.4
2022/02/09,14:05:00,368.85
2022/02/09,14:00:00,368.15
2022/02/09,13:55:00,368.15
2022/02/09,13:25:00,368.5
2022/02/09,13:20:00,368.5
2022/02/09,13:05:00,367.85
2022/02/09,13:00:00,367.45
2022/02/09,12:55:00,367.2
2022/02/09,12:40:00,367.5
2022/02/09,12:35:00,367.6
2022/02/09,12:30:00,367.6
2022/02/09,12:00:00,367.25
2022/02/09,11:55:00,367
2022/02/09,11:50:00,367
2022/02/09,11:45:00,366.7
2022/02/09,11:40:00,366.6
2022/02/09,11:35:00,367.1
2022/02/09,11:30:00,367.15
2022/02/09,11:20:00,367.5
2022/02/09,11:15:00,367.5
2022/02/09,11:10:00,367.5
2022/02/09,10:55:00,367.5
2022/02/09,10:50:00,367.25
2022/02/09,10:45:00,367.5
2022/02/09,10:40:00,367.65
2022/02/09,10:30:00,367.95
2022/02/09,10:25:00,367.7
2022/02/09,10:15:00,367.5
2022/02/09,10:10:00,368.1
2022/02/09,10:05:00,367.8
2022/02/09,10:00:00,367.5
2022/02/09,09:55:00,367
2022/02/09,09:50:00,367.25
2022/02/09,09:45:00,367.05
2022/02/09,09:40:00,366.75
2022/02/09,09:35:00,366.55
2022/02/09,09:30:00,366.75
2022/02/09,09:25:00,366.8
2022/02/09,09:20:00,367.05
2022/02/09,09:15:00,367.5
2022/02/09,09:10:00,367.65
2022/02/09,09:05:00,368
2022/02/09,09:00:00,366.7
2022/02/08,15:45:00,363.25
2022/02/08,15:30:00,363.45
2022/02/08,15:20:00,363.3
2022/02/08,15:15:00,363.75
2022/02/08,15:10:00,363.7
2022/02/08,15:05:00,363.35
2022/02/08,15:00:00,363
2022/02/08,14:55:00,362.35
2022/02/08,14:50:00,361.75
2022/02/08,14:45:00,361.55
2022/02/08,14:40:00,361.7
2022/02/08,14:35:00,361.4
2022/02/08,14:30:00,361.5
2022/02/08,14:25:00,362.8
2022/02/08,14:20:00,363.5
2022/02/08,14:15:00,363.4
2022/02/08,14:10:00,364.25
2022/02/08,14:05:00,364.45
2022/02/08,14:00:00,364.3
2022/02/08,13:55:00,364.45
2022/02/08,13:50:00,364.5
2022/02/08,13:45:00,364.7
2022/02/08,13:40:00,364.5
2022/02/08,13:35:00,364.75
2022/02/08,13:30:00,365.4
2022/02/08,13:25:00,365.15
2022/02/08,13:20:00,365.3
2022/02/08,13:15:00,365.6
2022/02/08,13:10:00,365.4
2022/02/08,13:05:00,365.4
2022/02/08,13:00:00,365.1
2022/02/08,12:55:00,365.35
2022/02/08,12:50:00,365.35
2022/02/08,12:45:00,365.4
2022/02/08,12:35:00,365.7
2022/02/08,12:30:00,365.6
2022/02/08,12:20:00,365.6
2022/02/08,12:15:00,365.5
2022/02/08,12:10:00,365.4
2022/02/08,12:00:00,365.55
2022/02/08,11:55:00,365.85
2022/02/08,11:45:00,365.55
2022/02/08,11:40:00,365.35
2022/02/08,11:35:00,365.25
2022/02/08,11:30:00,365.3
2022/02/08,11:25:00,365.45
2022/02/08,11:20:00,365.05
2022/02/08,11:15:00,364.65
2022/02/08,11:10:00,364.8
2022/02/08,11:00:00,365.2
2022/02/08,10:55:00,365.45
2022/02/08,10:50:00,365.2
2022/02/08,10:45:00,364.8
2022/02/08,10:40:00,365.35
2022/02/08,10:35:00,364.85
2022/02/08,10:30:00,364.6
2022/02/08,10:20:00,365.9
2022/02/08,10:15:00,366.15
2022/02/08,10:00:00,365.75
2022/02/08,09:55:00,366.4
2022/02/08,09:50:00,366.2
2022/02/08,09:45:00,365.75
2022/02/08,09:35:00,365.4
2022/02/08,09:30:00,365.7
2022/02/08,09:25:00,365.2
2022/02/08,09:20:00,364.75
2022/02/08,09:15:00,366.9
2022/02/08,09:10:00,366.6
2022/02/08,09:05:00,366.9
2022/02/08,09:00:00,367.05
2022/02/07,15:30:00,363.05
2022/02/07,15:25:00,362.7
2022/02/07,15:15:00,362.3
2022/02/07,15:10:00,362.1
2022/02/07,15:05:00,361.9
2022/02/07,15:00:00,362.4
2022/02/07,14:55:00,362.5
2022/02/07,14:50:00,362.4
2022/02/07,14:45:00,361.9
2022/02/07,14:40:00,362.15
2022/02/07,14:30:00,362.45
2022/02/07,14:25:00,362.45
2022/02/07,14:20:00,362.2
2022/02/07,14:15:00,362.15
2022/02/07,14:10:00,362.5
2022/02/07,14:05:00,362.7
2022/02/07,14:00:00,362.45
2022/02/07,13:55:00,362.65
2022/02/07,13:45:00,362.45
2022/02/07,13:25:00,361.85
2022/02/07,13:20:00,362.2
2022/02/07,13:15:00,361.7
2022/02/07,13:05:00,362.25
2022/02/07,13:00:00,361.75
2022/02/07,12:55:00,361.2
2022/02/07,12:50:00,361.3
2022/02/07,12:45:00,361.35
2022/02/07,12:35:00,361
2022/02/07,12:30:00,360.75
2022/02/07,12:25:00,360.55
2022/02/07,12:20:00,360.45
2022/02/07,12:15:00,360.15
2022/02/07,12:10:00,359.7
2022/02/07,12:05:00,360
2022/02/07,12:00:00,360
2022/02/07,11:50:00,359.65
2022/02/07,11:45:00,359.55
2022/02/07,11:40:00,359.6
2022/02/07,11:35:00,359.3
2022/02/07,11:30:00,359.3
2022/02/07,11:25:00,359.8
2022/02/07,11:20:00,360.15
2022/02/07,11:15:00,360.15
2022/02/07,11:10:00,360.4
2022/02/07,11:05:00,360.55
2022/02/07,11:00:00,360.55
2022/02/07,10:55:00,359.8
2022/02/07,10:50:00,360.15
2022/02/07,10:45:00,360.1
2022/02/07,10:40:00,359.8
2022/02/07,10:35:00,360.85
2022/02/07,10:30:00,360.95
2022/02/07,10:25:00,361.5
2022/02/07,10:20:00,361.4
2022/02/07,10:15:00,360.95
2022/02/07,10:10:00,361.6
2022/02/07,10:05:00,361.1
2022/02/07,10:00:00,361.4
2022/02/07,09:55:00,361.15
2022/02/07,09:50:00,360.7
2022/02/07,09:45:00,360.55
2022/02/07,09:40:00,361.5
2022/02/07,09:35:00,361.35
2022/02/07,09:30:00,361
2022/02/07,09:25:00,360.85
2022/02/07,09:20:00,360.05
2022/02/07,09:15:00,360.65
2022/02/07,09:10:00,361.65
2022/02/07,09:05:00,361.45
2022/02/07,09:00:00,361.9
2022/02/04,15:45:00,366.4
2022/02/04,15:30:00,365.9
2022/02/04,15:25:00,366.05
2022/02/04,15:20:00,366.2
2022/02/04,15:15:00,366.35
2022/02/04,15:10:00,366.8
2022/02/04,15:00:00,365.85
2022/02/04,14:50:00,365.8
2022/02/04,14:45:00,366.05
2022/02/04,14:40:00,365.7
2022/02/04,14:35:00,366.2
2022/02/04,14:30:00,365.9
2022/02/04,14:25:00,366
2022/02/04,14:20:00,365.75
2022/02/04,14:15:00,365.75
2022/02/04,14:10:00,365.4
2022/02/04,14:05:00,365.3
2022/02/04,14:00:00,365.15
2022/02/04,13:55:00,365.05
2022/02/04,13:20:00,364.4
2022/02/04,13:15:00,364.35
2022/02/04,13:10:00,364.1
2022/02/04,13:00:00,363.85
2022/02/04,12:55:00,363.45
2022/02/04,12:50:00,363.6
2022/02/04,12:40:00,363.45
2022/02/04,12:35:00,363.5
2022/02/04,12:30:00,363.6
2022/02/04,12:25:00,363.7
2022/02/04,12:15:00,364
2022/02/04,12:10:00,364.1
2022/02/04,12:05:00,363.75
2022/02/04,12:00:00,363.6
2022/02/04,11:55:00,363.8
2022/02/04,11:35:00,364
2022/02/04,11:30:00,364
2022/02/04,11:25:00,363.6
2022/02/04,11:15:00,364.1
2022/02/04,11:10:00,363.7
2022/02/04,11:05:00,363.6
2022/02/04,11:00:00,362.7
2022/02/04,10:55:00,362.7
2022/02/04,10:50:00,362.6
2022/02/04,10:45:00,362.5
2022/02/04,10:40:00,363.2
2022/02/04,10:35:00,363.4
2022/02/04,10:30:00,364.15
2022/02/04,10:25:00,363.7
2022/02/04,10:20:00,364.1
2022/02/04,10:15:00,364.75
2022/02/04,10:10:00,364.8
2022/02/04,10:05:00,364.1
2022/02/04,10:00:00,364.35
2022/02/04,09:55:00,365.55
2022/02/04,09:50:00,365.15
2022/02/04,09:45:00,365.3
2022/02/04,09:40:00,365.6
2022/02/04,09:35:00,365.5
2022/02/04,09:30:00,366.05
2022/02/04,09:25:00,366.7
2022/02/04,09:20:00,366.5
2022/02/04,09:15:00,365.4
2022/02/04,09:10:00,365.6
2022/02/04,09:05:00,364.75
2022/02/04,09:00:00,363.9
2022/02/03,15:45:00,361.6
2022/02/03,15:30:00,362
2022/02/03,15:25:00,362
2022/02/03,15:20:00,362
2022/02/03,15:15:00,361.95
2022/02/03,15:10:00,362.35
2022/02/03,15:05:00,362.6
2022/02/03,15:00:00,363.3
2022/02/03,14:55:00,364.05
2022/02/03,14:50:00,364.45
2022/02/03,14:45:00,364.55
2022/02/03,14:40:00,364.45
2022/02/03,14:35:00,365.1
2022/02/03,14:30:00,365.05
2022/02/03,14:20:00,365.05
2022/02/03,14:10:00,365
2022/02/03,14:05:00,364.7
2022/02/03,13:55:00,364.35
2022/02/03,13:40:00,365.5
2022/02/03,13:35:00,365.35
2022/02/03,13:30:00,365.3
2022/02/03,13:25:00,365.1
2022/02/03,13:20:00,364.8
2022/02/03,13:15:00,364.65
2022/02/03,13:10:00,365
2022/02/03,13:05:00,364.7
2022/02/03,12:50:00,364.5
2022/02/03,12:45:00,364.4
2022/02/03,12:40:00,363.9
2022/02/03,12:20:00,364.05
2022/02/03,12:05:00,364.8
2022/02/03,12:00:00,363.95
2022/02/03,11:55:00,364
2022/02/03,11:50:00,364.2
2022/02/03,11:35:00,364.5
2022/02/03,11:30:00,364.65
2022/02/03,11:20:00,364.5
2022/02/03,11:15:00,364.2
2022/02/03,11:05:00,363.4
2022/02/03,11:00:00,364
2022/02/03,10:55:00,363.6
2022/02/03,10:50:00,363.35
2022/02/03,10:45:00,363
2022/02/03,10:40:00,363.55
2022/02/03,10:35:00,363.55
2022/02/03,10:30:00,363
2022/02/03,10:25:00,362.95
2022/02/03,10:15:00,363.65
2022/02/03,10:10:00,364.3
2022/02/03,10:05:00,364.65
2022/02/03,09:55:00,364.6
2022/02/03,09:50:00,365.65
2022/02/03,09:45:00,365.5
2022/02/03,09:35:00,365
2022/02/03,09:30:00,364.8
2022/02/03,09:25:00,364.4
2022/02/03,09:20:00,364.1
2022/02/03,09:15:00,363.9
2022/02/03,09:10:00,364.25
2022/02/03,09:05:00,364.1
2022/02/03,09:00:00,366.3
2022/01/28,15:45:00,357.05
2022/01/28,15:30:00,357.65
2022/01/28,15:25:00,358.35
2022/01/28,15:20:00,358.45
2022/01/28,15:15:00,358.5
2022/01/28,15:10:00,358.65
2022/01/28,15:05:00,359.05
2022/01/28,15:00:00,358.1
2022/01/28,14:55:00,357.6
2022/01/28,14:50:00,357.55
2022/01/28,14:45:00,357.5
2022/01/28,14:40:00,357.9
2022/01/28,14:35:00,357.35
2022/01/28,14:25:00,357.95
2022/01/28,14:20:00,357.7
2022/01/28,14:15:00,357.35
2022/01/28,14:10:00,356.45
2022/01/28,14:05:00,355.9
2022/01/28,14:00:00,356.55
2022/01/28,13:55:00,356.5
2022/01/28,13:50:00,356.1
2022/01/28,13:45:00,357.2
2022/01/28,13:40:00,357.3
2022/01/28,13:35:00,357.45
2022/01/28,13:30:00,357.65
2022/01/28,13:25:00,357.65
2022/01/28,13:20:00,357.85
2022/01/28,13:15:00,357.85
2022/01/28,13:10:00,358
2022/01/28,13:05:00,357.9
2022/01/28,13:00:00,357.9
2022/01/28,12:50:00,356.8
2022/01/28,12:45:00,357.2
2022/01/28,12:40:00,357.05
2022/01/28,12:35:00,356.8
2022/01/28,12:30:00,357
2022/01/28,12:25:00,356.5
2022/01/28,12:20:00,356.65
2022/01/28,12:15:00,356.85
2022/01/28,12:10:00,356.95
2022/01/28,12:05:00,356.9
2022/01/28,12:00:00,356.9
2022/01/28,11:55:00,357.05
2022/01/28,11:50:00,356.4
2022/01/28,11:45:00,355.5
2022/01/28,11:40:00,355.15
2022/01/28,11:30:00,355
2022/01/28,11:25:00,355
2022/01/28,11:20:00,354.85
2022/01/28,11:15:00,354.05
2022/01/28,11:10:00,354.7
2022/01/28,11:05:00,354.75
2022/01/28,11:00:00,354.35
2022/01/28,10:55:00,353.5
2022/01/28,10:50:00,353.15
2022/01/28,10:45:00,353.05
2022/01/28,10:40:00,352.05
2022/01/28,10:35:00,351.85
2022/01/28,10:30:00,351.6
2022/01/28,10:25:00,352.5
2022/01/28,10:20:00,352
2022/01/28,10:15:00,351.55
2022/01/28,10:10:00,351
2022/01/28,10:05:00,351.4
2022/01/28,10:00:00,351
2022/01/28,09:50:00,348.35
2022/01/28,09:45:00,348.3
2022/01/28,09:40:00,348.1
2022/01/28,09:35:00,349.55
2022/01/28,09:30:00,348.7
2022/01/28,09:25:00,349.05
2022/01/28,09:20:00,349.75
2022/01/28,09:15:00,350.8
2022/01/28,09:10:00,352.1
2022/01/28,09:05:00,351.35
2022/01/28,09:00:00,351.5
2022/01/27,15:45:00,347.8
2022/01/27,15:30:00,348.75
2022/01/27,15:25:00,348.8
2022/01/27,15:20:00,348.8
2022/01/27,15:15:00,349.25
2022/01/27,15:10:00,349.9
2022/01/27,15:05:00,349
2022/01/27,15:00:00,349.45
2022/01/27,14:50:00,349.8
2022/01/27,14:40:00,350.1
2022/01/27,14:35:00,350.3
2022/01/27,14:30:00,350
2022/01/27,14:25:00,350
2022/01/27,14:20:00,349.8
2022/01/27,14:15:00,349.2
2022/01/27,14:10:00,349.9
2022/01/27,14:05:00,351.8
2022/01/27,14:00:00,351.75
2022/01/27,13:45:00,349.7
2022/01/27,13:40:00,350
2022/01/27,13:35:00,350.55
2022/01/27,13:30:00,350.5
2022/01/27,13:25:00,350.5
2022/01/27,13:20:00,350.2
2022/01/27,13:15:00,349.45
2022/01/27,13:05:00,349.45
2022/01/27,13:00:00,349.4
2022/01/27,12:55:00,349.5
2022/01/27,12:50:00,349.3
2022/01/27,12:45:00,348.85
2022/01/27,12:40:00,349.65
2022/01/27,12:35:00,350.2
2022/01/27,12:30:00,350.45
2022/01/27,12:25:00,350.5
2022/01/27,12:20:00,351
2022/01/27,12:15:00,350.5
2022/01/27,12:10:00,350.8
2022/01/27,12:05:00,351.1
2022/01/27,12:00:00,351.4
2022/01/27,11:55:00,351.8
2022/01/27,11:45:00,352.1
2022/01/27,11:40:00,351.7
2022/01/27,11:35:00,350.95
2022/01/27,11:30:00,350.6
2022/01/27,11:25:00,351.1
2022/01/27,11:20:00,351.05
2022/01/27,11:15:00,351.05
2022/01/27,11:10:00,351.1
2022/01/27,11:05:00,351.8
2022/01/27,11:00:00,352.1
2022/01/27,10:55:00,351.85
2022/01/27,10:50:00,352.1
2022/01/27,10:45:00,352.2
2022/01/27,10:40:00,352.25
2022/01/27,10:35:00,352.65
2022/01/27,10:30:00,352.85
2022/01/27,10:25:00,353.6
2022/01/27,10:20:00,354.2
2022/01/27,10:15:00,353.75
2022/01/27,10:10:00,355
2022/01/27,10:05:00,355.7
2022/01/27,10:00:00,355.45
2022/01/27,09:55:00,356
2022/01/27,09:35:00,358.75
2022/01/27,09:30:00,358.25
2022/01/27,09:25:00,358.7
2022/01/27,09:20:00,359.3
2022/01/27,09:15:00,358.6
2022/01/27,09:10:00,358.75
2022/01/27,09:05:00,360.8
2022/01/27,09:00:00,362.1
2022/01/26,15:30:00,360.9
2022/01/26,15:20:00,361.5
2022/01/26,15:00:00,361.4
2022/01/26,14:50:00,362
2022/01/26,14:40:00,362.2
2022/01/26,14:30:00,361.1
2022/01/26,14:25:00,361.1
2022/01/26,14:20:00,360.7
2022/01/26,14:10:00,362.35
2022/01/26,14:05:00,362.85
2022/01/26,14:00:00,363.2
2022/01/26,13:55:00,363.15
2022/01/26,13:45:00,363.05
2022/01/26,13:10:00,363
2022/01/26,12:50:00,363
2022/01/26,12:35:00,363
2022/01/26,12:05:00,362.9
2022/01/26,12:00:00,362.85
2022/01/26,11:55:00,362.2
2022/01/26,11:50:00,362.35
2022/01/26,11:45:00,362.4
2022/01/26,11:40:00,362.15
2022/01/26,11:35:00,362.55
2022/01/26,11:30:00,363.5
2022/01/26,11:20:00,363.5
2022/01/26,11:00:00,363.6
2022/01/26,10:55:00,363.35
2022/01/26,10:50:00,362.75
2022/01/26,10:45:00,363.5
2022/01/26,10:40:00,362.45
2022/01/26,10:35:00,363
2022/01/26,10:30:00,362.25
2022/01/26,10:25:00,362.45
2022/01/26,10:20:00,362.6
2022/01/26,10:15:00,361.95
2022/01/26,10:10:00,361.7
2022/01/26,10:05:00,362.7
2022/01/26,10:00:00,362.55
2022/01/26,09:55:00,363.3
2022/01/26,09:50:00,363.5
2022/01/26,09:45:00,364.55
2022/01/26,09:35:00,364.95
2022/01/26,09:25:00,365.3
2022/01/26,09:20:00,364.5
2022/01/26,09:15:00,364.1
2022/01/26,09:10:00,364.9
2022/01/26,09:05:00,364.5
2022/01/26,09:00:00,363.8
2022/01/25,15:45:00,361.25
2022/01/25,15:30:00,361.75
2022/01/25,15:25:00,362.8
2022/01/25,15:20:00,362.3
2022/01/25,15:15:00,362.1
2022/01/25,15:10:00,362
2022/01/25,15:05:00,362.25
2022/01/25,15:00:00,363.5
2022/01/25,14:45:00,362.9
2022/01/25,14:40:00,363.25
2022/01/25,14:35:00,362.5
2022/01/25,14:30:00,363.2
2022/01/25,14:25:00,362.85
2022/01/25,14:20:00,362.5
2022/01/25,14:15:00,361.7
2022/01/25,14:10:00,361.8
2022/01/25,14:05:00,361.45
2022/01/25,14:00:00,360.65
2022/01/25,13:50:00,361
2022/01/25,13:45:00,360.7
2022/01/25,13:40:00,360.4
2022/01/25,13:35:00,360.35
2022/01/25,13:30:00,361.15
2022/01/25,13:25:00,360.45
2022/01/25,13:20:00,360.75
